"state","year","quarter","transaction_type","total_transaction","transaction_amount"
"meghalaya",2018,3,"Financial Services","748","552675"
"meghalaya",2018,3,"Others","2283","2149873"
"meghalaya",2018,4,"Recharge & bill payments","82962","18100892"
"meghalaya",2018,4,"Peer-to-peer payments","58952","301941443"
"meghalaya",2018,4,"Merchant payments","15768","14434314"
"meghalaya",2018,4,"Financial Services","763","190875"
"meghalaya",2018,4,"Others","2687","2918155"
"meghalaya",2019,1,"Recharge & bill payments","98817","23006752"
"meghalaya",2019,1,"Peer-to-peer payments","90694","358932132"
"meghalaya",2019,1,"Merchant payments","16073","14297275"
"meghalaya",2019,1,"Financial Services","659","62335"
"meghalaya",2019,1,"Others","2498","2738668"
"meghalaya",2019,2,"Recharge & bill payments","108812","27248605"
"meghalaya",2019,2,"Peer-to-peer payments","97407","446537199"
"meghalaya",2019,2,"Merchant payments","22588","15600927"
"meghalaya",2019,2,"Financial Services","460","106801"
"meghalaya",2019,2,"Others","3019","3437757"
"meghalaya",2019,3,"Recharge & bill payments","155949","38916251"
"meghalaya",2019,3,"Peer-to-peer payments","116168","546221813"
"meghalaya",2019,3,"Merchant payments","31201","23461322"
"meghalaya",2019,3,"Financial Services","421","584193"
"meghalaya",2019,3,"Others","2811","3035023"
"meghalaya",2019,4,"Recharge & bill payments","175084","43611775"
"meghalaya",2019,4,"Peer-to-peer payments","163734","670870023"
"meghalaya",2019,4,"Merchant payments","24430","25344715"
"meghalaya",2019,4,"Financial Services","382","124512"
"meghalaya",2019,4,"Others","2351","2485447"
"meghalaya",2020,1,"Recharge & bill payments","226214","59666071"
"meghalaya",2020,1,"Peer-to-peer payments","216022","1013733312"
"meghalaya",2020,1,"Merchant payments","57245","44125206"
"meghalaya",2020,1,"Financial Services","473","402780"
"meghalaya",2020,1,"Others","2329","2207471"
"meghalaya",2020,2,"Recharge & bill payments","382662","100570200"
"meghalaya",2020,2,"Peer-to-peer payments","202270","998750896"
"meghalaya",2020,2,"Merchant payments","46014","48980521"
"meghalaya",2020,2,"Financial Services","1186","2944583"
"meghalaya",2020,2,"Others","3263","2488954"
"meghalaya",2020,3,"Recharge & bill payments","342484","97662913"
"meghalaya",2020,3,"Peer-to-peer payments","194448","1065012682"
"meghalaya",2020,3,"Merchant payments","55595","67511647"
"meghalaya",2020,3,"Financial Services","1587","4049967"
"meghalaya",2020,3,"Others","3465","2821793"
"meghalaya",2020,4,"Recharge & bill payments","350006","102794648"
"meghalaya",2020,4,"Peer-to-peer payments","286252","1579858348"
"meghalaya",2020,4,"Merchant payments","111471","115136798"
"meghalaya",2020,4,"Financial Services","1809","2774557"
"meghalaya",2020,4,"Others","4470","3678222"
"meghalaya",2021,1,"Peer-to-peer payments","326993","1794745857"
"meghalaya",2021,1,"Recharge & bill payments","306634","106098526"
"meghalaya",2021,1,"Merchant payments","108805","147747773"
"meghalaya",2021,1,"Financial Services","1777","3981898"
"meghalaya",2021,1,"Others","3437","2941224"
"meghalaya",2021,2,"Recharge & bill payments","389959","129031456"
"meghalaya",2021,2,"Peer-to-peer payments","366411","1885041504"
"meghalaya",2021,2,"Merchant payments","147406","173894963"
"meghalaya",2021,2,"Financial Services","1766","2306497"
"meghalaya",2021,2,"Others","4052","3342836"
"meghalaya",2021,3,"Peer-to-peer payments","473274","2348008593"
"meghalaya",2021,3,"Recharge & bill payments","418429","144363693"
"meghalaya",2021,3,"Merchant payments","199427","270311211"
"meghalaya",2021,3,"Financial Services","1556","2379067"
"meghalaya",2021,3,"Others","5045","3937888"
"meghalaya",2021,4,"Peer-to-peer payments","669693","3233210262"
"meghalaya",2021,4,"Recharge & bill payments","447310","165277548"
"meghalaya",2021,4,"Merchant payments","314445","442464385"
"meghalaya",2021,4,"Financial Services","1989","2464328"
"meghalaya",2021,4,"Others","6756","5348877"
"meghalaya",2022,1,"Peer-to-peer payments","801009","3899172009"
"meghalaya",2022,1,"Recharge & bill payments","459530","192026789"
"meghalaya",2022,1,"Merchant payments","405859","563004044"
"meghalaya",2022,1,"Financial Services","2134","3019252"
"meghalaya",2022,1,"Others","6218","5116238"
"meghalaya",2022,2,"Peer-to-peer payments","977816","4359000096"
"meghalaya",2022,2,"Merchant payments","591364","714995837"
"meghalaya",2022,2,"Recharge & bill payments","467745","200896880"
"meghalaya",2022,2,"Financial Services","1880","2406087"
"meghalaya",2022,2,"Others","5844","4192522"
"meghalaya",2022,3,"Peer-to-peer payments","2050942","7796315454"
"meghalaya",2022,3,"Merchant payments","1486098","1468318733"
"meghalaya",2022,3,"Recharge & bill payments","810017","330230376"
"meghalaya",2022,3,"Financial Services","3504","3106775"
"meghalaya",2022,3,"Others","8604","5329459"
"meghalaya",2022,4,"Peer-to-peer payments","1901671","7328913724"
"meghalaya",2022,4,"Merchant payments","1334431","1381013597"
"meghalaya",2022,4,"Recharge & bill payments","685678","278377945"
"meghalaya",2022,4,"Financial Services","3544","3564357"
"meghalaya",2022,4,"Others","7124","4671533"
"meghalaya",2023,1,"Peer-to-peer payments","2111009","8309060918"
"meghalaya",2023,1,"Merchant payments","1232691","1407372935"
"meghalaya",2023,1,"Recharge & bill payments","810151","358800191"
"meghalaya",2023,1,"Financial Services","3991","4692287"
"meghalaya",2023,1,"Others","6863","4914284"
"meghalaya",2023,2,"Peer-to-peer payments","2509275","8997569260"
"meghalaya",2023,2,"Merchant payments","1701913","1698962028"
"meghalaya",2023,2,"Recharge & bill payments","855108","378639410"
"meghalaya",2023,2,"Financial Services","4075","4633858"
"meghalaya",2023,2,"Others","6841","4701930"
"mizoram",2018,1,"Recharge & bill payments","10155","2199565"
"mizoram",2018,1,"Peer-to-peer payments","6845","41186717"
"mizoram",2018,1,"Merchant payments","616","1066002"
"mizoram",2018,1,"Financial Services","260","65022"
"mizoram",2018,1,"Others","685","709913"
"mizoram",2018,2,"Recharge & bill payments","13550","3107407"
"mizoram",2018,2,"Peer-to-peer payments","11427","77040044"
"mizoram",2018,2,"Merchant payments","1310","2368712"
"mizoram",2018,2,"Financial Services","167","60940"
"mizoram",2018,2,"Others","597","931303"
"mizoram",2018,3,"Peer-to-peer payments","18564","108783544"
"mizoram",2018,3,"Recharge & bill payments","17610","4050434"
"mizoram",2018,3,"Merchant payments","2310","2952534"
"mizoram",2018,3,"Financial Services","240","43891"
"mizoram",2018,3,"Others","592","770336"
"mizoram",2018,4,"Peer-to-peer payments","26212","177049162"
"mizoram",2018,4,"Recharge & bill payments","24533","5523703"
"mizoram",2018,4,"Merchant payments","3699","6911587"
"mizoram",2018,4,"Financial Services","145","35654"
"mizoram",2018,4,"Others","653","906747"
"mizoram",2019,1,"Peer-to-peer payments","35126","204183867"
"mizoram",2019,1,"Recharge & bill payments","30327","6760114"
"mizoram",2019,1,"Merchant payments","3984","6470456"
"mizoram",2019,1,"Financial Services","133","33512"
"mizoram",2019,1,"Others","736","712946"
"mizoram",2019,2,"Peer-to-peer payments","37364","233471780"
"mizoram",2019,2,"Recharge & bill payments","31903","7823562"
"mizoram",2019,2,"Merchant payments","5646","5889317"
"mizoram",2019,2,"Financial Services","80","14455"
"mizoram",2019,2,"Others","678","817593"
"mizoram",2019,3,"Recharge & bill payments","49073","12966807"
"mizoram",2019,3,"Peer-to-peer payments","42645","257538220"
"mizoram",2019,3,"Merchant payments","5560","7397529"
"mizoram",2019,3,"Financial Services","94","72985"
"mizoram",2019,3,"Others","722","818359"
"mizoram",2019,4,"Recharge & bill payments","60511","16857122"
"mizoram",2019,4,"Peer-to-peer payments","57109","341664291"
"mizoram",2019,4,"Merchant payments","6939","9451111"
"mizoram",2019,4,"Financial Services","100","20966"
"mizoram",2019,4,"Others","580","695859"
"mizoram",2020,1,"Recharge & bill payments","85067","24356295"
"mizoram",2020,1,"Peer-to-peer payments","57916","356260523"
"mizoram",2020,1,"Merchant payments","9961","10404415"
"mizoram",2020,1,"Financial Services","119","283854"
"mizoram",2020,1,"Others","546","772493"
"mizoram",2020,2,"Recharge & bill payments","127592","37504551"
"mizoram",2020,2,"Peer-to-peer payments","60021","404110075"
"mizoram",2020,2,"Merchant payments","10056","14627464"
"mizoram",2020,2,"Financial Services","244","434960"
"mizoram",2020,2,"Others","549","516384"
"mizoram",2020,3,"Recharge & bill payments","132664","40941077"
"mizoram",2020,3,"Peer-to-peer payments","99644","634560147"
"mizoram",2020,3,"Merchant payments","20934","30693648"
"mizoram",2020,3,"Financial Services","535","824865"
"mizoram",2020,3,"Others","926","924438"
"mizoram",2020,4,"Peer-to-peer payments","141038","887252744"
"mizoram",2020,4,"Recharge & bill payments","140297","45386403"
"mizoram",2020,4,"Merchant payments","39676","52094801"
"mizoram",2020,4,"Financial Services","607","855202"
"mizoram",2020,4,"Others","989","932966"
"mizoram",2021,1,"Peer-to-peer payments","156386","982955112"
"mizoram",2021,1,"Recharge & bill payments","128055","45558278"
"mizoram",2021,1,"Merchant payments","43511","70289688"
"mizoram",2021,1,"Financial Services","648","1330633"
"mizoram",2021,1,"Others","975","971876"
"mizoram",2021,2,"Peer-to-peer payments","173064","995581953"
"mizoram",2021,2,"Recharge & bill payments","161763","56059844"
"mizoram",2021,2,"Merchant payments","57877","69528721"
"mizoram",2021,2,"Financial Services","611","710658"
"mizoram",2021,2,"Others","1025","993297"
"mizoram",2021,3,"Peer-to-peer payments","224873","1290523196"
"mizoram",2021,3,"Recharge & bill payments","177281","67493207"
"mizoram",2021,3,"Merchant payments","74553","113697006"
"mizoram",2021,3,"Financial Services","522","806906"
"mizoram",2021,3,"Others","1300","1228335"
"mizoram",2021,4,"Peer-to-peer payments","272209","1545255603"
"mizoram",2021,4,"Recharge & bill payments","179405","67548807"
"mizoram",2021,4,"Merchant payments","99265","154183941"
"mizoram",2021,4,"Financial Services","695","2202286"
"mizoram",2021,4,"Others","1755","1475105"
"mizoram",2022,1,"Peer-to-peer payments","302740","1691281090"
"mizoram",2022,1,"Recharge & bill payments","190137","76541062"
"mizoram",2022,1,"Merchant payments","109669","174157725"
"mizoram",2022,1,"Financial Services","731","1657575"
"mizoram",2022,2,"Peer-to-peer payments","332102","1739114390"
"mizoram",2022,2,"Recharge & bill payments","172281","70775723"
"mizoram",2022,2,"Merchant payments","137279","191484724"
"mizoram",2022,2,"Financial Services","656","801633"
"mizoram",2022,2,"Others","1659","1010096"
"mizoram",2022,3,"Peer-to-peer payments","349715","1665955695"
"mizoram",2022,3,"Recharge & bill payments","156874","68463690"
"mizoram",2022,3,"Merchant payments","150320","209934220"
"mizoram",2022,3,"Financial Services","802","880188"
"mizoram",2022,3,"Others","1327","1031819"
"mizoram",2022,4,"Peer-to-peer payments","378295","1750113148"
"mizoram",2022,4,"Merchant payments","164389","222455759"
"mizoram",2022,4,"Recharge & bill payments","148573","63477925"
"mizoram",2022,4,"Financial Services","932","949850"
"mizoram",2022,4,"Others","1585","914403"
"mizoram",2023,1,"Peer-to-peer payments","593994","2560331179"
"mizoram",2023,1,"Recharge & bill payments","234313","98553348"
"mizoram",2023,1,"Merchant payments","221560","293428579"
"mizoram",2023,1,"Financial Services","1044","2065983"
"mizoram",2023,1,"Others","1684","1243650"
"mizoram",2023,2,"Peer-to-peer payments","673375","2715818146"
"mizoram",2023,2,"Merchant payments","291229","369968035"
"mizoram",2023,2,"Recharge & bill payments","241862","102587776"
"mizoram",2023,2,"Financial Services","1144","2164348"
"mizoram",2023,2,"Others","1320","1268271"
"nagaland",2018,1,"Recharge & bill payments","28198","5361676"
"nagaland",2018,1,"Peer-to-peer payments","11631","69830122"
"nagaland",2018,1,"Merchant payments","822","1170667"
"nagaland",2018,1,"Financial Services","399","299017"
"nagaland",2018,1,"Others","1795","1344409"
"nagaland",2018,2,"Recharge & bill payments","41959","9139468"
"nagaland",2018,2,"Peer-to-peer payments","20099","140193108"
"nagaland",2018,2,"Merchant payments","1529","2293935"
"nagaland",2018,2,"Financial Services","379","153459"
"nagaland",2018,2,"Others","1633","1545608"
"nagaland",2018,3,"Recharge & bill payments","54885","12664923"
"nagaland",2018,3,"Peer-to-peer payments","33930","223964723"
"nagaland",2018,3,"Merchant payments","3518","3631042"
"nagaland",2018,3,"Financial Services","460","125172"
"nagaland",2018,3,"Others","1578","1406883"
"nagaland",2018,4,"Recharge & bill payments","72881","16615511"
"nagaland",2018,4,"Peer-to-peer payments","53723","358926253"
"nagaland",2018,4,"Merchant payments","10350","10500635"
"nagaland",2018,4,"Financial Services","587","216127"
"nagaland",2018,4,"Others","1792","1754940"
"nagaland",2019,1,"Recharge & bill payments","87596","20020458"
"nagaland",2019,1,"Peer-to-peer payments","71642","411855878"
"nagaland",2019,1,"Merchant payments","7306","8187940"
"nagaland",2019,1,"Financial Services","430","101073"
"nagaland",2019,1,"Others","1605","1776363"
"nagaland",2019,2,"Recharge & bill payments","92492","21350211"
"nagaland",2019,2,"Peer-to-peer payments","81065","487705354"
"nagaland",2019,2,"Merchant payments","12949","8990954"
"nagaland",2019,2,"Financial Services","286","129758"
"nagaland",2019,2,"Others","1961","1890405"
"nagaland",2019,3,"Recharge & bill payments","145812","33293528"
"nagaland",2019,3,"Peer-to-peer payments","100736","601803135"
"nagaland",2019,3,"Merchant payments","13031","13381591"
"nagaland",2019,3,"Financial Services","210","229320"
"nagaland",2019,3,"Others","2089","2248897"
"nagaland",2019,4,"Recharge & bill payments","172761","39720746"
"nagaland",2019,4,"Peer-to-peer payments","128674","777298579"
"nagaland",2019,4,"Merchant payments","13578","15460907"
"nagaland",2019,4,"Financial Services","499","283292"
"nagaland",2019,4,"Others","1658","1773615"
"nagaland",2020,1,"Recharge & bill payments","221741","53662023"
"nagaland",2020,1,"Peer-to-peer payments","135966","821508820"
"nagaland",2020,1,"Merchant payments","18249","17663339"
"nagaland",2020,1,"Financial Services","528","215067"
"nagaland",2020,1,"Others","1567","1730780"
"nagaland",2020,2,"Recharge & bill payments","328269","85264116"
"nagaland",2020,2,"Peer-to-peer payments","166866","1025000210"
"nagaland",2020,2,"Merchant payments","20004","25214704"
"nagaland",2020,2,"Financial Services","860","989240"
"nagaland",2020,2,"Others","1567","1206234"
"nagaland",2020,3,"Recharge & bill payments","347494","91214897"
"nagaland",2020,3,"Peer-to-peer payments","330638","1851638120"
"nagaland",2020,3,"Merchant payments","51912","62568884"
"nagaland",2020,3,"Financial Services","2544","2136903"
"nagaland",2020,3,"Others","3731","2090339"
"nagaland",2020,4,"Peer-to-peer payments","417393","2563827858"
"nagaland",2020,4,"Recharge & bill payments","335297","91929582"
"nagaland",2020,4,"Merchant payments","90496","113115660"
"nagaland",2020,4,"Financial Services","1068","1017278"
"nagaland",2020,4,"Others","3571","3194492"
"nagaland",2021,1,"Peer-to-peer payments","477346","2841021698"
"nagaland",2021,1,"Recharge & bill payments","376473","110095190"
